queryID,songID,repertoire,role,split,lengthSec,startSample,rep,noiseType,noiseFile,noiseStartSample,targetSnrDb,seed
26661,119,opm,db,dev,5,768264,2,traffic,STRAFFIC_ch01_8k.wav,1665821,5,3033073040
26662,119,opm,db,dev,5,768264,2,traffic,STRAFFIC_ch01_8k.wav,1665821,0,3426430259
26663,119,opm,db,dev,5,768264,2,traffic,STRAFFIC_ch01_8k.wav,1665821,-5,1615056780
26664,119,opm,db,dev,5,768264,2,traffic,STRAFFIC_ch01_8k.wav,1665821,-10,1963551791
26665,119,opm,db,dev,5,768264,2,traffic,STRAFFIC_ch01_8k.wav,1665821,-15,4162541712
26666,119,opm,db,dev,5,768264,2,traffic,STRAFFIC_ch01_8k.wav,1665821,-20,138688863
26667,119,opm,db,dev,5,768264,2,traffic,STRAFFIC_ch01_8k.wav,1665821,-25,1440083868
26668,119,opm,db,dev,5,768264,2,crowd,SPSQUARE_ch01_8k.wav,904258,10,2088268772
26669,119,opm,db,dev,5,768264,2,crowd,SPSQUARE_ch01_8k.wav,904258,5,6292098
26670,119,opm,db,dev,5,768264,2,crowd,SPSQUARE_ch01_8k.wav,904258,0,3861721492
26671,119,opm,db,dev,5,768264,2,crowd,SPSQUARE_ch01_8k.wav,904258,-5,1229410338
26672,119,opm,db,dev,5,768264,2,crowd,SPSQUARE_ch01_8k.wav,904258,-10,1106833826
26673,119,opm,db,dev,5,768264,2,crowd,SPSQUARE_ch01_8k.wav,904258,-15,3523274180
26674,119,opm,db,dev,5,768264,2,crowd,SPSQUARE_ch01_8k.wav,904258,-20,1193928875
26675,119,opm,db,dev,5,768264,2,crowd,SPSQUARE_ch01_8k.wav,904258,-25,2824467533
26676,119,opm,db,dev,5,1144684,3,none,,0,Inf,342940115
26677,119,opm,db,dev,5,1144684,3,cafe,PCAFETER_ch01_8k.wav,1870272,10,1317567271
26678,119,opm,db,dev,5,1144684,3,cafe,PCAFETER_ch01_8k.wav,1870272,5,154394975
26679,119,opm,db,dev,5,1144684,3,cafe,PCAFETER_ch01_8k.wav,1870272,0,2149329352
26680,119,opm,db,dev,5,1144684,3,cafe,PCAFETER_ch01_8k.wav,1870272,-5,1695576063
26681,119,opm,db,dev,5,1144684,3,cafe,PCAFETER_ch01_8k.wav,1870272,-10,2392408077
26682,119,opm,db,dev,5,1144684,3,cafe,PCAFETER_ch01_8k.wav,1870272,-15,1283287002
26683,119,opm,db,dev,5,1144684,3,cafe,PCAFETER_ch01_8k.wav,1870272,-20,2086297556
26684,119,opm,db,dev,5,1144684,3,cafe,PCAFETER_ch01_8k.wav,1870272,-25,1437717822
26685,119,opm,db,dev,5,1144684,3,traffic,STRAFFIC_ch01_8k.wav,1845430,10,838412372
26686,119,opm,db,dev,5,1144684,3,traffic,STRAFFIC_ch01_8k.wav,1845430,5,2789008658
26687,119,opm,db,dev,5,1144684,3,traffic,STRAFFIC_ch01_8k.wav,1845430,0,2892385172
26688,119,opm,db,dev,5,1144684,3,traffic,STRAFFIC_ch01_8k.wav,1845430,-5,3561523000
26689,119,opm,db,dev,5,1144684,3,traffic,STRAFFIC_ch01_8k.wav,1845430,-10,3757030300
26690,119,opm,db,dev,5,1144684,3,traffic,STRAFFIC_ch01_8k.wav,1845430,-15,3025640840
26691,119,opm,db,dev,5,1144684,3,traffic,STRAFFIC_ch01_8k.wav,1845430,-20,2952781798
26692,119,opm,db,dev,5,1144684,3,traffic,STRAFFIC_ch01_8k.wav,1845430,-25,243420129
26693,119,opm,db,dev,5,1144684,3,crowd,SPSQUARE_ch01_8k.wav,209188,10,471498252
26694,119,opm,db,dev,5,1144684,3,crowd,SPSQUARE_ch01_8k.wav,209188,5,3489930266
26695,119,opm,db,dev,5,1144684,3,crowd,SPSQUARE_ch01_8k.wav,209188,0,1000518050
26696,119,opm,db,dev,5,1144684,3,crowd,SPSQUARE_ch01_8k.wav,209188,-5,1527140305
26697,119,opm,db,dev,5,1144684,3,crowd,SPSQUARE_ch01_8k.wav,209188,-10,624047382
26698,119,opm,db,dev,5,1144684,3,crowd,SPSQUARE_ch01_8k.wav,209188,-15,838171323
26699,119,opm,db,dev,5,1144684,3,crowd,SPSQUARE_ch01_8k.wav,209188,-20,3330391666
26700,119,opm,db,dev,5,1144684,3,crowd,SPSQUARE_ch01_8k.wav,209188,-25,1124678502
26701,119,opm,db,dev,10,635744,1,none,,0,Inf,1553456676
26702,119,opm,db,dev,10,635744,1,cafe,PCAFETER_ch01_8k.wav,351883,10,3370461180
26703,119,opm,db,dev,10,635744,1,cafe,PCAFETER_ch01_8k.wav,351883,5,1030391224
26704,119,opm,db,dev,10,635744,1,cafe,PCAFETER_ch01_8k.wav,351883,0,2971704459
26705,119,opm,db,dev,10,635744,1,cafe,PCAFETER_ch01_8k.wav,351883,-5,3135174003
26706,119,opm,db,dev,10,635744,1,cafe,PCAFETER_ch01_8k.wav,351883,-10,4160351757
26707,119,opm,db,dev,10,635744,1,cafe,PCAFETER_ch01_8k.wav,351883,-15,997813954
26708,119,opm,db,dev,10,635744,1,cafe,PCAFETER_ch01_8k.wav,351883,-20,402483447
26709,119,opm,db,dev,10,635744,1,cafe,PCAFETER_ch01_8k.wav,351883,-25,1129728536
26710,119,opm,db,dev,10,635744,1,traffic,STRAFFIC_ch01_8k.wav,1572820,10,527689116
26711,119,opm,db,dev,10,635744,1,traffic,STRAFFIC_ch01_8k.wav,1572820,5,728831505
26712,119,opm,db,dev,10,635744,1,traffic,STRAFFIC_ch01_8k.wav,1572820,0,1435010901
26713,119,opm,db,dev,10,635744,1,traffic,STRAFFIC_ch01_8k.wav,1572820,-5,1778076718
26714,119,opm,db,dev,10,635744,1,traffic,STRAFFIC_ch01_8k.wav,1572820,-10,3881465993
26715,119,opm,db,dev,10,635744,1,traffic,STRAFFIC_ch01_8k.wav,1572820,-15,840163341
26716,119,opm,db,dev,10,635744,1,traffic,STRAFFIC_ch01_8k.wav,1572820,-20,4173673020
26717,119,opm,db,dev,10,635744,1,traffic,STRAFFIC_ch01_8k.wav,1572820,-25,3479581540
26718,119,opm,db,dev,10,635744,1,crowd,SPSQUARE_ch01_8k.wav,1689610,10,3785890791
26719,119,opm,db,dev,10,635744,1,crowd,SPSQUARE_ch01_8k.wav,1689610,5,3991931538
26720,119,opm,db,dev,10,635744,1,crowd,SPSQUARE_ch01_8k.wav,1689610,0,3235146307
26721,119,opm,db,dev,10,635744,1,crowd,SPSQUARE_ch01_8k.wav,1689610,-5,3387783579
26722,119,opm,db,dev,10,635744,1,crowd,SPSQUARE_ch01_8k.wav,1689610,-10,1880415265
26723,119,opm,db,dev,10,635744,1,crowd,SPSQUARE_ch01_8k.wav,1689610,-15,2192367064
26724,119,opm,db,dev,10,635744,1,crowd,SPSQUARE_ch01_8k.wav,1689610,-20,4004994411
26725,119,opm,db,dev,10,635744,1,crowd,SPSQUARE_ch01_8k.wav,1689610,-25,1624596769
26726,119,opm,db,dev,10,111032,2,none,,0,Inf,324490220
26727,119,opm,db,dev,10,111032,2,cafe,PCAFETER_ch01_8k.wav,1769616,10,2668171082
26728,119,opm,db,dev,10,111032,2,cafe,PCAFETER_ch01_8k.wav,1769616,5,1063888688
26729,119,opm,db,dev,10,111032,2,cafe,PCAFETER_ch01_8k.wav,1769616,0,3879509072
26730,119,opm,db,dev,10,111032,2,cafe,PCAFETER_ch01_8k.wav,1769616,-5,472059597
26731,119,opm,db,dev,10,111032,2,cafe,PCAFETER_ch01_8k.wav,1769616,-10,3620954953
26732,119,opm,db,dev,10,111032,2,cafe,PCAFETER_ch01_8k.wav,1769616,-15,380337616
26733,119,opm,db,dev,10,111032,2,cafe,PCAFETER_ch01_8k.wav,1769616,-20,107792322
26734,119,opm,db,dev,10,111032,2,cafe,PCAFETER_ch01_8k.wav,1769616,-25,1009572565
26735,119,opm,db,dev,10,111032,2,traffic,STRAFFIC_ch01_8k.wav,1329745,10,1430415411
26736,119,opm,db,dev,10,111032,2,traffic,STRAFFIC_ch01_8k.wav,1329745,5,2690920584
26737,119,opm,db,dev,10,111032,2,traffic,STRAFFIC_ch01_8k.wav,1329745,0,565752838
26738,119,opm,db,dev,10,111032,2,traffic,STRAFFIC_ch01_8k.wav,1329745,-5,1878317762
26739,119,opm,db,dev,10,111032,2,traffic,STRAFFIC_ch01_8k.wav,1329745,-10,877305491
26740,119,opm,db,dev,10,111032,2,traffic,STRAFFIC_ch01_8k.wav,1329745,-15,3673499793
26741,119,opm,db,dev,10,111032,2,traffic,STRAFFIC_ch01_8k.wav,1329745,-20,193129681
26742,119,opm,db,dev,10,111032,2,traffic,STRAFFIC_ch01_8k.wav,1329745,-25,1528740895
26743,119,opm,db,dev,10,111032,2,crowd,SPSQUARE_ch01_8k.wav,1890540,10,2711731024
26744,119,opm,db,dev,10,111032,2,crowd,SPSQUARE_ch01_8k.wav,1890540,5,3921683862
26745,119,opm,db,dev,10,111032,2,crowd,SPSQUARE_ch01_8k.wav,1890540,0,3728003362
26746,119,opm,db,dev,10,111032,2,crowd,SPSQUARE_ch01_8k.wav,1890540,-5,3844820360
26747,119,opm,db,dev,10,111032,2,crowd,SPSQUARE_ch01_8k.wav,1890540,-10,269952841
26748,119,opm,db,dev,10,111032,2,crowd,SPSQUARE_ch01_8k.wav,1890540,-15,3611737905
26749,119,opm,db,dev,10,111032,2,crowd,SPSQUARE_ch01_8k.wav,1890540,-20,3349699018
26750,119,opm,db,dev,10,111032,2,crowd,SPSQUARE_ch01_8k.wav,1890540,-25,3875914419
26751,119,opm,db,dev,10,458568,3,none,,0,Inf,1821834895
26752,119,opm,db,dev,10,458568,3,cafe,PCAFETER_ch01_8k.wav,2115326,10,1836736023
26753,119,opm,db,dev,10,458568,3,cafe,PCAFETER_ch01_8k.wav,2115326,5,2347788118
26754,119,opm,db,dev,10,458568,3,cafe,PCAFETER_ch01_8k.wav,2115326,0,1528693577
26755,119,opm,db,dev,10,458568,3,cafe,PCAFETER_ch01_8k.wav,2115326,-5,3404779464
26756,119,opm,db,dev,10,458568,3,cafe,PCAFETER_ch01_8k.wav,2115326,-10,2721457645
26757,119,opm,db,dev,10,458568,3,cafe,PCAFETER_ch01_8k.wav,2115326,-15,2962478437
26758,119,opm,db,dev,10,458568,3,cafe,PCAFETER_ch01_8k.wav,2115326,-20,992286911
26759,119,opm,db,dev,10,458568,3,cafe,PCAFETER_ch01_8k.wav,2115326,-25,4164294154
26760,119,opm,db,dev,10,458568,3,traffic,STRAFFIC_ch01_8k.wav,934141,10,2835434749
26761,119,opm,db,dev,10,458568,3,traffic,STRAFFIC_ch01_8k.wav,934141,5,846949789
26762,119,opm,db,dev,10,458568,3,traffic,STRAFFIC_ch01_8k.wav,934141,0,3223331051
26763,119,opm,db,dev,10,458568,3,traffic,STRAFFIC_ch01_8k.wav,934141,-5,746096392
26764,119,opm,db,dev,10,458568,3,traffic,STRAFFIC_ch01_8k.wav,934141,-10,272236057
26765,119,opm,db,dev,10,458568,3,traffic,STRAFFIC_ch01_8k.wav,934141,-15,2265824583
26766,119,opm,db,dev,10,458568,3,traffic,STRAFFIC_ch01_8k.wav,934141,-20,2377367280
26767,119,opm,db,dev,10,458568,3,traffic,STRAFFIC_ch01_8k.wav,934141,-25,811600964
26768,119,opm,db,dev,10,458568,3,crowd,SPSQUARE_ch01_8k.wav,1471133,10,1496276172
26769,119,opm,db,dev,10,458568,3,crowd,SPSQUARE_ch01_8k.wav,1471133,5,4062048193
26770,119,opm,db,dev,10,458568,3,crowd,SPSQUARE_ch01_8k.wav,1471133,0,1224079561
26771,119,opm,db,dev,10,458568,3,crowd,SPSQUARE_ch01_8k.wav,1471133,-5,668159733
26772,119,opm,db,dev,10,458568,3,crowd,SPSQUARE_ch01_8k.wav,1471133,-10,4263021150
26773,119,opm,db,dev,10,458568,3,crowd,SPSQUARE_ch01_8k.wav,1471133,-15,1298392392
26774,119,opm,db,dev,10,458568,3,crowd,SPSQUARE_ch01_8k.wav,1471133,-20,2921667278
26775,119,opm,db,dev,10,458568,3,crowd,SPSQUARE_ch01_8k.wav,1471133,-25,994543406
26776,120,opm,db,dev,3,1227438,1,none,,0,Inf,2509009016
26777,120,opm,db,dev,3,1227438,1,cafe,PCAFETER_ch01_8k.wav,917819,10,4057740213
26778,120,opm,db,dev,3,1227438,1,cafe,PCAFETER_ch01_8k.wav,917819,5,4248728965
26779,120,opm,db,dev,3,1227438,1,cafe,PCAFETER_ch01_8k.wav,917819,0,436619349
26780,120,opm,db,dev,3,1227438,1,cafe,PCAFETER_ch01_8k.wav,917819,-5,3583380171
26781,120,opm,db,dev,3,1227438,1,cafe,PCAFETER_ch01_8k.wav,917819,-10,1641177846
26782,120,opm,db,dev,3,1227438,1,cafe,PCAFETER_ch01_8k.wav,917819,-15,2554769839
26783,120,opm,db,dev,3,1227438,1,cafe,PCAFETER_ch01_8k.wav,917819,-20,1610819233
26784,120,opm,db,dev,3,1227438,1,cafe,PCAFETER_ch01_8k.wav,917819,-25,1722780985
26785,120,opm,db,dev,3,1227438,1,traffic,STRAFFIC_ch01_8k.wav,2284745,10,682287922
26786,120,opm,db,dev,3,1227438,1,traffic,STRAFFIC_ch01_8k.wav,2284745,5,2460013207
26787,120,opm,db,dev,3,1227438,1,traffic,STRAFFIC_ch01_8k.wav,2284745,0,2348127107
26788,120,opm,db,dev,3,1227438,1,traffic,STRAFFIC_ch01_8k.wav,2284745,-5,813276919
26789,120,opm,db,dev,3,1227438,1,traffic,STRAFFIC_ch01_8k.wav,2284745,-10,2326714477
26790,120,opm,db,dev,3,1227438,1,traffic,STRAFFIC_ch01_8k.wav,2284745,-15,4179440760
26791,120,opm,db,dev,3,1227438,1,traffic,STRAFFIC_ch01_8k.wav,2284745,-20,3068361554
26792,120,opm,db,dev,3,1227438,1,traffic,STRAFFIC_ch01_8k.wav,2284745,-25,2065804363
26793,120,opm,db,dev,3,1227438,1,crowd,SPSQUARE_ch01_8k.wav,1028362,10,3934550757
26794,120,opm,db,dev,3,1227438,1,crowd,SPSQUARE_ch01_8k.wav,1028362,5,2470956345
26795,120,opm,db,dev,3,1227438,1,crowd,SPSQUARE_ch01_8k.wav,1028362,0,580026738
26796,120,opm,db,dev,3,1227438,1,crowd,SPSQUARE_ch01_8k.wav,1028362,-5,2351536031
26797,120,opm,db,dev,3,1227438,1,crowd,SPSQUARE_ch01_8k.wav,1028362,-10,777273612
26798,120,opm,db,dev,3,1227438,1,crowd,SPSQUARE_ch01_8k.wav,1028362,-15,3296408181
26799,120,opm,db,dev,3,1227438,1,crowd,SPSQUARE_ch01_8k.wav,1028362,-20,4153981618
26800,120,opm,db,dev,3,1227438,1,crowd,SPSQUARE_ch01_8k.wav,1028362,-25,1549704020
26801,120,opm,db,dev,3,970488,2,none,,0,Inf,2653122986
26802,120,opm,db,dev,3,970488,2,cafe,PCAFETER_ch01_8k.wav,1001490,10,275099342
26803,120,opm,db,dev,3,970488,2,cafe,PCAFETER_ch01_8k.wav,1001490,5,3602645775
26804,120,opm,db,dev,3,970488,2,cafe,PCAFETER_ch01_8k.wav,1001490,0,803537834
26805,120,opm,db,dev,3,970488,2,cafe,PCAFETER_ch01_8k.wav,1001490,-5,4205422216
26806,120,opm,db,dev,3,970488,2,cafe,PCAFETER_ch01_8k.wav,1001490,-10,1617755863
26807,120,opm,db,dev,3,970488,2,cafe,PCAFETER_ch01_8k.wav,1001490,-15,2647631073
26808,120,opm,db,dev,3,970488,2,cafe,PCAFETER_ch01_8k.wav,1001490,-20,334249898
26809,120,opm,db,dev,3,970488,2,cafe,PCAFETER_ch01_8k.wav,1001490,-25,1480317493
26810,120,opm,db,dev,3,970488,2,traffic,STRAFFIC_ch01_8k.wav,677883,10,3446084006
26811,120,opm,db,dev,3,970488,2,traffic,STRAFFIC_ch01_8k.wav,677883,5,2049594866
26812,120,opm,db,dev,3,970488,2,traffic,STRAFFIC_ch01_8k.wav,677883,0,3885242376
26813,120,opm,db,dev,3,970488,2,traffic,STRAFFIC_ch01_8k.wav,677883,-5,2470200794
26814,120,opm,db,dev,3,970488,2,traffic,STRAFFIC_ch01_8k.wav,677883,-10,3988187210
26815,120,opm,db,dev,3,970488,2,traffic,STRAFFIC_ch01_8k.wav,677883,-15,4220277414
26816,120,opm,db,dev,3,970488,2,traffic,STRAFFIC_ch01_8k.wav,677883,-20,1949462289
26817,120,opm,db,dev,3,970488,2,traffic,STRAFFIC_ch01_8k.wav,677883,-25,2427328996
26818,120,opm,db,dev,3,970488,2,crowd,SPSQUARE_ch01_8k.wav,1886998,10,3585956856
26819,120,opm,db,dev,3,970488,2,crowd,SPSQUARE_ch01_8k.wav,1886998,5,951477014
26820,120,opm,db,dev,3,970488,2,crowd,SPSQUARE_ch01_8k.wav,1886998,0,3700670839
26821,120,opm,db,dev,3,970488,2,crowd,SPSQUARE_ch01_8k.wav,1886998,-5,2542277644
26822,120,opm,db,dev,3,970488,2,crowd,SPSQUARE_ch01_8k.wav,1886998,-10,3115999354
26823,120,opm,db,dev,3,970488,2,crowd,SPSQUARE_ch01_8k.wav,1886998,-15,342970416
26824,120,opm,db,dev,3,970488,2,crowd,SPSQUARE_ch01_8k.wav,1886998,-20,3290751042
26825,120,opm,db,dev,3,970488,2,crowd,SPSQUARE_ch01_8k.wav,1886998,-25,1334819591
26826,120,opm,db,dev,3,1796441,3,none,,0,Inf,3285917977
26827,120,opm,db,dev,3,1796441,3,cafe,PCAFETER_ch01_8k.wav,1209764,10,4233489450
26828,120,opm,db,dev,3,1796441,3,cafe,PCAFETER_ch01_8k.wav,1209764,5,1565386294
26829,120,opm,db,dev,3,1796441,3,cafe,PCAFETER_ch01_8k.wav,1209764,0,2788377093
26830,120,opm,db,dev,3,1796441,3,cafe,PCAFETER_ch01_8k.wav,1209764,-5,2626753369
26831,120,opm,db,dev,3,1796441,3,cafe,PCAFETER_ch01_8k.wav,1209764,-10,2953033716
26832,120,opm,db,dev,3,1796441,3,cafe,PCAFETER_ch01_8k.wav,1209764,-15,164568398
26833,120,opm,db,dev,3,1796441,3,cafe,PCAFETER_ch01_8k.wav,1209764,-20,1252924956
26834,120,opm,db,dev,3,1796441,3,cafe,PCAFETER_ch01_8k.wav,1209764,-25,3905575139
26835,120,opm,db,dev,3,1796441,3,traffic,STRAFFIC_ch01_8k.wav,652493,10,1820293275
26836,120,opm,db,dev,3,1796441,3,traffic,STRAFFIC_ch01_8k.wav,652493,5,4125933183
26837,120,opm,db,dev,3,1796441,3,traffic,STRAFFIC_ch01_8k.wav,652493,0,916989144
26838,120,opm,db,dev,3,1796441,3,traffic,STRAFFIC_ch01_8k.wav,652493,-5,4283903345
26839,120,opm,db,dev,3,1796441,3,traffic,STRAFFIC_ch01_8k.wav,652493,-10,2996087189
26840,120,opm,db,dev,3,1796441,3,traffic,STRAFFIC_ch01_8k.wav,652493,-15,3334584364
26841,120,opm,db,dev,3,1796441,3,traffic,STRAFFIC_ch01_8k.wav,652493,-20,1704505755
26842,120,opm,db,dev,3,1796441,3,traffic,STRAFFIC_ch01_8k.wav,652493,-25,3895570217
26843,120,opm,db,dev,3,1796441,3,crowd,SPSQUARE_ch01_8k.wav,2263789,10,2342745320
26844,120,opm,db,dev,3,1796441,3,crowd,SPSQUARE_ch01_8k.wav,2263789,5,2924608073
26845,120,opm,db,dev,3,1796441,3,crowd,SPSQUARE_ch01_8k.wav,2263789,0,407198425
26846,120,opm,db,dev,3,1796441,3,crowd,SPSQUARE_ch01_8k.wav,2263789,-5,2713047951
26847,120,opm,db,dev,3,1796441,3,crowd,SPSQUARE_ch01_8k.wav,2263789,-10,3775615504
26848,120,opm,db,dev,3,1796441,3,crowd,SPSQUARE_ch01_8k.wav,2263789,-15,765720635
26849,120,opm,db,dev,3,1796441,3,crowd,SPSQUARE_ch01_8k.wav,2263789,-20,3168508762
26850,120,opm,db,dev,3,1796441,3,crowd,SPSQUARE_ch01_8k.wav,2263789,-25,109095430
26851,120,opm,db,dev,5,2059933,1,none,,0,Inf,2828563962
26852,120,opm,db,dev,5,2059933,1,cafe,PCAFETER_ch01_8k.wav,2319717,10,128138263
26853,120,opm,db,dev,5,2059933,1,cafe,PCAFETER_ch01_8k.wav,2319717,5,2072262798
26854,120,opm,db,dev,5,2059933,1,cafe,PCAFETER_ch01_8k.wav,2319717,0,1167282669
26855,120,opm,db,dev,5,2059933,1,cafe,PCAFETER_ch01_8k.wav,2319717,-5,2032975756
26856,120,opm,db,dev,5,2059933,1,cafe,PCAFETER_ch01_8k.wav,2319717,-10,78492739
26857,120,opm,db,dev,5,2059933,1,cafe,PCAFETER_ch01_8k.wav,2319717,-15,221672639
26858,120,opm,db,dev,5,2059933,1,cafe,PCAFETER_ch01_8k.wav,2319717,-20,68615663
26859,120,opm,db,dev,5,2059933,1,cafe,PCAFETER_ch01_8k.wav,2319717,-25,2659151133
26860,120,opm,db,dev,5,2059933,1,traffic,STRAFFIC_ch01_8k.wav,835877,10,2405580764
26861,120,opm,db,dev,5,2059933,1,traffic,STRAFFIC_ch01_8k.wav,835877,5,1001405979
26862,120,opm,db,dev,5,2059933,1,traffic,STRAFFIC_ch01_8k.wav,835877,0,2777311090
26863,120,opm,db,dev,5,2059933,1,traffic,STRAFFIC_ch01_8k.wav,835877,-5,3797641250
26864,120,opm,db,dev,5,2059933,1,traffic,STRAFFIC_ch01_8k.wav,835877,-10,1191089354
26865,120,opm,db,dev,5,2059933,1,traffic,STRAFFIC_ch01_8k.wav,835877,-15,3573386194
26866,120,opm,db,dev,5,2059933,1,traffic,STRAFFIC_ch01_8k.wav,835877,-20,2845455072
26867,120,opm,db,dev,5,2059933,1,traffic,STRAFFIC_ch01_8k.wav,835877,-25,145257698
26868,120,opm,db,dev,5,2059933,1,crowd,SPSQUARE_ch01_8k.wav,252698,10,1611256533
26869,120,opm,db,dev,5,2059933,1,crowd,SPSQUARE_ch01_8k.wav,252698,5,2180800636
26870,120,opm,db,dev,5,2059933,1,crowd,SPSQUARE_ch01_8k.wav,252698,0,3142624090
26871,120,opm,db,dev,5,2059933,1,crowd,SPSQUARE_ch01_8k.wav,252698,-5,1233216357
26872,120,opm,db,dev,5,2059933,1,crowd,SPSQUARE_ch01_8k.wav,252698,-10,4220793660
26873,120,opm,db,dev,5,2059933,1,crowd,SPSQUARE_ch01_8k.wav,252698,-15,2940075797
26874,120,opm,db,dev,5,2059933,1,crowd,SPSQUARE_ch01_8k.wav,252698,-20,1601222551
26875,120,opm,db,dev,5,2059933,1,crowd,SPSQUARE_ch01_8k.wav,252698,-25,416719370
26876,120,opm,db,dev,5,403374,2,none,,0,Inf,3118904857
26877,120,opm,db,dev,5,403374,2,cafe,PCAFETER_ch01_8k.wav,1150771,10,864461118
26878,120,opm,db,dev,5,403374,2,cafe,PCAFETER_ch01_8k.wav,1150771,5,2555319227
26879,120,opm,db,dev,5,403374,2,cafe,PCAFETER_ch01_8k.wav,1150771,0,88569960
26880,120,opm,db,dev,5,403374,2,cafe,PCAFETER_ch01_8k.wav,1150771,-5,1711748046
26881,120,opm,db,dev,5,403374,2,cafe,PCAFETER_ch01_8k.wav,1150771,-10,3281807018
26882,120,opm,db,dev,5,403374,2,cafe,PCAFETER_ch01_8k.wav,1150771,-15,1715876342
26883,120,opm,db,dev,5,403374,2,cafe,PCAFETER_ch01_8k.wav,1150771,-20,3588858521
26884,120,opm,db,dev,5,403374,2,cafe,PCAFETER_ch01_8k.wav,1150771,-25,4192555045
26885,120,opm,db,dev,5,403374,2,traffic,STRAFFIC_ch01_8k.wav,1167498,10,2607958270
26886,120,opm,db,dev,5,403374,2,traffic,STRAFFIC_ch01_8k.wav,1167498,5,622787766
26887,120,opm,db,dev,5,403374,2,traffic,STRAFFIC_ch01_8k.wav,1167498,0,1630701191
26888,120,opm,db,dev,5,403374,2,traffic,STRAFFIC_ch01_8k.wav,1167498,-5,40730700
26889,120,opm,db,dev,5,403374,2,traffic,STRAFFIC_ch01_8k.wav,1167498,-10,2588688131
26890,120,opm,db,dev,5,403374,2,traffic,STRAFFIC_ch01_8k.wav,1167498,-15,3528609842
26891,120,opm,db,dev,5,403374,2,traffic,STRAFFIC_ch01_8k.wav,1167498,-20,2705572037
26892,120,opm,db,dev,5,403374,2,traffic,STRAFFIC_ch01_8k.wav,1167498,-25,3376214645
26893,120,opm,db,dev,5,403374,2,crowd,SPSQUARE_ch01_8k.wav,1811842,10,3435561206
26894,120,opm,db,dev,5,403374,2,crowd,SPSQUARE_ch01_8k.wav,1811842,5,3655071182
26895,120,opm,db,dev,5,403374,2,crowd,SPSQUARE_ch01_8k.wav,1811842,0,1145312227
26896,120,opm,db,dev,5,403374,2,crowd,SPSQUARE_ch01_8k.wav,1811842,-5,3742069810
26897,120,opm,db,dev,5,403374,2,crowd,SPSQUARE_ch01_8k.wav,1811842,-10,2809312331
26898,120,opm,db,dev,5,403374,2,crowd,SPSQUARE_ch01_8k.wav,1811842,-15,1244361790
26899,120,opm,db,dev,5,403374,2,crowd,SPSQUARE_ch01_8k.wav,1811842,-20,4240398511
26900,120,opm,db,dev,5,403374,2,crowd,SPSQUARE_ch01_8k.wav,1811842,-25,4081002305
26901,120,opm,db,dev,5,1277593,3,none,,0,Inf,790152696
26902,120,opm,db,dev,5,1277593,3,cafe,PCAFETER_ch01_8k.wav,1990000,10,2233823840
26903,120,opm,db,dev,5,1277593,3,cafe,PCAFETER_ch01_8k.wav,1990000,5,2130309920
26904,120,opm,db,dev,5,1277593,3,cafe,PCAFETER_ch01_8k.wav,1990000,0,914025846
26905,120,opm,db,dev,5,1277593,3,cafe,PCAFETER_ch01_8k.wav,1990000,-5,2889661270
26906,120,opm,db,dev,5,1277593,3,cafe,PCAFETER_ch01_8k.wav,1990000,-10,505905467
26907,120,opm,db,dev,5,1277593,3,cafe,PCAFETER_ch01_8k.wav,1990000,-15,264962765
26908,120,opm,db,dev,5,1277593,3,cafe,PCAFETER_ch01_8k.wav,1990000,-20,1653154252
26909,120,opm,db,dev,5,1277593,3,cafe,PCAFETER_ch01_8k.wav,1990000,-25,1760184017
26910,120,opm,db,dev,5,1277593,3,traffic,STRAFFIC_ch01_8k.wav,617136,10,1373275448
26911,120,opm,db,dev,5,1277593,3,traffic,STRAFFIC_ch01_8k.wav,617136,5,1107872372
26912,120,opm,db,dev,5,1277593,3,traffic,STRAFFIC_ch01_8k.wav,617136,0,1455033322
26913,120,opm,db,dev,5,1277593,3,traffic,STRAFFIC_ch01_8k.wav,617136,-5,701692747
26914,120,opm,db,dev,5,1277593,3,traffic,STRAFFIC_ch01_8k.wav,617136,-10,1732815160
26915,120,opm,db,dev,5,1277593,3,traffic,STRAFFIC_ch01_8k.wav,617136,-15,3885241904
26916,120,opm,db,dev,5,1277593,3,traffic,STRAFFIC_ch01_8k.wav,617136,-20,963906115
26917,120,opm,db,dev,5,1277593,3,traffic,STRAFFIC_ch01_8k.wav,617136,-25,2939695108
26918,120,opm,db,dev,5,1277593,3,crowd,SPSQUARE_ch01_8k.wav,981862,10,608959835
26919,120,opm,db,dev,5,1277593,3,crowd,SPSQUARE_ch01_8k.wav,981862,5,1520017376
26920,120,opm,db,dev,5,1277593,3,crowd,SPSQUARE_ch01_8k.wav,981862,0,1379435179
26921,120,opm,db,dev,5,1277593,3,crowd,SPSQUARE_ch01_8k.wav,981862,-5,4024510603
26922,120,opm,db,dev,5,1277593,3,crowd,SPSQUARE_ch01_8k.wav,981862,-10,1838168933
26923,120,opm,db,dev,5,1277593,3,crowd,SPSQUARE_ch01_8k.wav,981862,-15,2965528647
26924,120,opm,db,dev,5,1277593,3,crowd,SPSQUARE_ch01_8k.wav,981862,-20,2587558061
26925,120,opm,db,dev,5,1277593,3,crowd,SPSQUARE_ch01_8k.wav,981862,-25,605719561
